sector,bedRoom,bathroom,balcony,agePossession,property_type,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
103.0,2,2,2.0,4.0,0.0,1226.0,0,0,0,1.0,1.0,0.85
107.0,4,3,2.0,3.0,0.0,1719.0,0,0,0,1.0,2.0,0.8
20.0,3,7,4.0,0.0,1.0,3750.0,0,1,0,1.0,2.0,1.0
100.0,3,3,4.0,3.0,0.0,1548.0,0,0,2,0.0,2.0,1.6
99.0,2,2,3.0,3.0,0.0,1173.0,0,0,0,2.0,0.0,1.1
75.0,3,3,2.0,0.0,0.0,4278.0,0,1,0,2.0,0.0,7.0
105.0,4,4,4.0,3.0,0.0,2005.0,0,0,0,1.0,2.0,1.75
94.0,1,1,0.0,3.0,1.0,1095.0,0,0,0,1.0,1.0,0.89
65.0,1,2,1.0,2.0,0.0,678.0,0,0,0,2.0,1.0,0.55
98.0,3,3,2.0,1.0,0.0,1624.0,1,1,2,2.0,1.0,1.48
11.0,2,2,4.0,3.0,0.0,1236.0,0,0,0,2.0,2.0,0.82
100.0,4,4,4.0,0.0,1.0,2800.0,1,0,2,2.0,1.0,2.47
24.0,2,6,4.0,2.0,1.0,1440.0,0,0,0,1.0,2.0,3.5
6.0,2,2,2.0,3.0,0.0,1100.0,0,0,0,2.0,1.0,1.25
12.0,2,3,3.0,3.0,0.0,1161.0,1,0,0,2.0,2.0,0.9
49.0,2,2,1.0,3.0,0.0,944.0,0,0,0,1.0,1.0,0.45
80.0,3,3,2.0,3.0,0.0,1482.0,0,0,0,0.0,1.0,1.66
91.0,3,3,3.0,3.0,0.0,1154.0,0,0,0,0.0,0.0,1.25
59.0,4,4,3.0,0.0,0.0,11111.0,1,0,0,1.0,2.0,8.5
31.0,4,4,4.0,3.0,1.0,1080.0,0,1,1,1.0,2.0,2.6
113.0,2,2,1.0,1.0,0.0,1000.0,0,0,0,1.0,0.0,0.32
38.0,2,2,2.0,3.0,0.0,778.0,0,0,0,1.0,1.0,0.25
16.0,3,3,3.0,4.0,0.0,1600.03,0,0,0,1.0,2.0,4.25
45.0,3,4,3.0,3.0,0.0,1660.0,1,0,0,1.0,2.0,0.98
12.0,3,4,3.0,0.0,0.0,1771.32,0,0,2,2.0,2.0,1.65
36.0,1,1,0.0,0.0,1.0,750.0,0,0,0,1.0,1.0,0.55
72.0,3,3,3.0,1.0,0.0,2876.0,1,0,2,1.0,0.0,3.95
65.0,4,4,4.0,3.0,0.0,2500.0,0,0,2,2.0,2.0,2.05
107.0,4,4,2.0,1.0,0.0,1891.0,1,0,0,2.0,0.0,1.08
46.0,3,3,3.0,3.0,0.0,1700.0,0,0,0,0.0,2.0,1.08
82.0,3,3,3.0,4.0,0.0,1865.0,0,0,2,2.0,0.0,1.3
94.0,4,4,4.0,0.0,0.0,2527.0,1,0,0,2.0,0.0,3.45
105.0,3,4,3.0,1.0,0.0,1697.0,1,0,0,2.0,2.0,0.96
6.0,3,3,4.0,3.0,0.0,1465.0,0,0,0,1.0,1.0,1.75
84.0,1,1,1.0,0.0,0.0,869.0,0,0,0,2.0,2.0,1.0
13.0,3,3,3.0,3.0,0.0,1550.0,0,0,0,2.0,0.0,1.7
13.0,4,5,4.0,3.0,1.0,5400.0,1,1,0,0.0,2.0,5.7
16.0,2,1,1.0,3.0,0.0,543.0,0,0,0,1.0,1.0,0.22
94.0,3,4,4.0,3.0,0.0,2513.0,1,0,2,2.0,2.0,2.35
112.0,3,3,2.0,0.0,0.0,1722.0,0,0,2,2.0,2.0,0.94
94.0,3,4,4.0,3.0,0.0,2407.0,1,0,2,0.0,0.0,2.22
83.0,3,3,3.0,1.0,0.0,2000.0,1,0,2,0.0,0.0,2.55
105.0,4,4,4.0,0.0,0.0,2200.0,1,0,2,2.0,0.0,1.54
8.0,3,3,3.0,3.0,0.0,1490.0,0,0,0,2.0,0.0,0.98
43.0,3,4,3.0,1.0,0.0,2820.0,0,0,1,1.0,0.0,4.1
23.0,3,3,4.0,0.0,0.0,1611.0,0,0,0,2.0,1.0,1.6
13.0,3,4,0.0,3.0,1.0,2150.0,0,0,0,1.0,0.0,1.87
11.0,2,2,1.0,3.0,0.0,544.0,0,0,0,2.0,2.0,0.3
113.0,2,2,1.0,3.0,0.0,744.000768,0,0,0,2.0,2.0,0.32
45.0,3,3,3.0,3.0,0.0,1563.0,0,0,0,1.0,1.0,1.25
91.0,3,3,3.0,3.0,0.0,1362.0,0,0,0,0.0,2.0,1.28
83.0,4,4,4.0,3.0,1.0,6000.0,1,0,0,0.0,1.0,4.0
84.0,4,4,3.0,0.0,0.0,2127.0,1,0,0,1.0,2.0,1.35
63.0,4,5,4.0,3.0,0.0,3444.0,1,0,0,1.0,2.0,11.0
95.0,4,4,4.0,3.0,1.0,3900.0,1,0,1,2.0,2.0,7.0
58.0,2,2,1.0,2.0,1.0,900.0,0,0,0,1.0,1.0,0.8
98.0,3,3,4.0,3.0,0.0,1525.0,0,0,0,0.0,0.0,0.9
90.0,2,2,3.0,4.0,0.0,1467.0,0,0,0,1.0,0.0,0.99
41.0,2,2,4.0,4.0,0.0,1111.0,0,0,0,2.0,2.0,1.2
19.0,5,4,4.0,1.0,0.0,2956.0,0,0,1,1.0,1.0,3.72
111.0,3,3,3.0,4.0,0.0,1810.0,0,0,0,1.0,2.0,1.6
83.0,4,4,3.0,3.0,0.0,1600.0,0,0,0,1.0,1.0,1.6
27.0,1,1,1.0,0.0,0.0,450.0,0,0,2,1.0,2.0,0.4
65.0,3,4,3.0,2.0,0.0,2278.0,1,0,0,2.0,2.0,1.85
107.0,4,5,4.0,3.0,0.0,1692.0,1,0,0,2.0,0.0,0.9
29.0,6,6,4.0,2.0,1.0,2368.0,0,1,2,2.0,1.0,4.7
11.0,3,4,4.0,3.0,0.0,1900.0,1,0,0,2.0,2.0,1.45
105.0,4,4,4.0,3.0,0.0,2214.0,0,0,2,0.0,0.0,1.65
94.0,4,4,4.0,0.0,0.0,2491.0,1,0,0,1.0,0.0,3.25
80.0,4,4,2.0,3.0,0.0,1889.0,0,0,0,0.0,1.0,2.05
19.0,3,3,3.0,1.0,0.0,2210.0,1,0,0,0.0,0.0,2.35
81.0,3,2,1.0,3.0,0.0,1100.0,0,0,2,2.0,2.0,0.8
82.0,3,5,3.0,3.0,0.0,1527.0,1,0,0,1.0,2.0,1.62
79.0,2,2,2.0,1.0,0.0,1200.0,0,0,2,2.0,0.0,1.05
107.0,3,2,2.0,1.0,0.0,1175.0,0,0,0,1.0,0.0,0.79
8.0,2,2,1.0,3.0,0.0,515.0,0,0,0,1.0,0.0,0.4
101.0,2,2,1.0,1.0,0.0,120.0,0,0,0,2.0,0.0,1.15
84.0,4,4,3.0,0.0,0.0,2127.0,1,0,0,2.0,2.0,1.3
112.0,9,9,4.0,3.0,1.0,3150.0,0,0,2,1.0,2.0,4.5
59.0,4,4,0.0,0.0,0.0,3395.0,0,0,0,1.0,2.0,6.75
63.0,4,6,3.0,3.0,0.0,2826.0,1,0,1,2.0,2.0,11.0
89.0,3,3,3.0,1.0,0.0,1833.0,1,0,0,1.0,0.0,2.1
56.0,3,4,3.0,3.0,1.0,2592.0,1,1,2,2.0,1.0,6.4
22.0,3,4,4.0,2.0,0.0,1956.0,0,0,0,1.0,2.0,2.2
79.0,2,2,3.0,3.0,0.0,1130.0,0,0,2,2.0,1.0,1.08
95.0,2,2,3.0,3.0,0.0,1383.0,0,0,0,1.0,2.0,0.8
75.0,3,3,3.0,3.0,0.0,1262.0,1,0,1,0.0,2.0,1.73
52.0,5,5,3.0,0.0,1.0,2700.0,1,0,2,2.0,2.0,8.5
46.0,3,3,4.0,3.0,0.0,1983.0,1,0,0,1.0,2.0,1.72
113.0,2,2,1.0,3.0,0.0,587.0,0,0,0,1.0,1.0,0.25
79.0,3,2,3.0,3.0,0.0,1403.0,0,0,0,1.0,2.0,2.22
6.0,3,4,4.0,0.0,0.0,1945.0,1,0,0,2.0,2.0,2.2
71.0,3,3,1.0,4.0,0.0,1549.0,0,0,0,2.0,1.0,2.5
8.0,3,2,2.0,1.0,0.0,848.0,0,0,0,2.0,2.0,0.65
100.0,2,2,1.0,3.0,0.0,1231.0,0,0,0,2.0,2.0,0.67
75.0,3,3,3.0,3.0,0.0,3245.0,1,0,2,0.0,1.0,5.0
46.0,4,3,3.0,3.0,0.0,2025.0,1,0,0,1.0,0.0,1.77
22.0,3,3,2.0,2.0,1.0,4518.0,1,0,2,1.0,1.0,7.5
65.0,3,2,3.0,2.0,0.0,1750.0,1,0,2,2.0,2.0,1.39
8.0,4,3,1.0,0.0,1.0,1170.0,0,0,0,1.0,1.0,0.6
12.0,2,2,2.0,3.0,0.0,2060.0,0,0,0,1.0,1.0,1.0
82.0,3,4,3.0,1.0,0.0,1527.0,1,0,0,1.0,1.0,1.8
91.0,3,4,4.0,3.0,0.0,1963.0,1,0,0,2.0,2.0,2.0
49.0,5,4,3.0,4.0,1.0,146.0,0,0,0,1.0,2.0,0.8
11.0,3,2,2.0,3.0,0.0,717.0,0,0,0,1.0,2.0,0.52
22.0,5,5,0.0,0.0,1.0,2500.0,0,0,0,1.0,2.0,6.5
83.0,2,2,4.0,1.0,0.0,1312.0,0,0,0,2.0,2.0,1.1
13.0,4,4,3.0,3.0,0.0,2765.0,1,0,0,0.0,2.0,1.9
8.0,4,4,4.0,3.0,0.0,3064.0,1,0,2,0.0,0.0,2.6
101.0,2,2,4.0,3.0,0.0,133.0,0,0,1,2.0,2.0,1.45
7.0,3,4,4.0,3.0,0.0,3716.0,1,0,2,1.0,2.0,1.9
82.0,3,5,3.0,1.0,0.0,2167.0,0,0,0,2.0,1.0,1.8
84.0,2,2,1.0,3.0,0.0,590.0,0,0,2,1.0,2.0,0.65
101.0,3,3,4.0,1.0,0.0,1674.0,0,0,0,1.0,0.0,1.5
56.0,4,5,2.0,0.0,1.0,3222.0,1,1,2,2.0,1.0,7.35
107.0,4,5,0.0,3.0,1.0,2360.0,0,0,0,1.0,0.0,1.8
52.0,3,3,2.0,0.0,0.0,1273.0,0,0,0,2.0,2.0,2.0
105.0,2,3,2.0,3.0,0.0,1502.0,0,0,2,1.0,2.0,0.7
12.0,2,2,3.0,3.0,0.0,1167.0,1,0,0,0.0,2.0,0.97
13.0,4,5,3.0,3.0,0.0,2765.0,0,0,0,2.0,2.0,1.88
49.0,3,4,1.0,0.0,1.0,990.0,0,0,0,1.0,1.0,1.1
65.0,3,3,3.0,2.0,0.0,1810.0,1,0,2,2.0,2.0,1.55
113.0,3,2,0.0,4.0,0.0,1120.0,0,0,0,2.0,1.0,0.9
107.0,4,3,2.0,1.0,0.0,1983.0,0,0,0,2.0,0.0,0.95
107.0,3,2,2.0,3.0,0.0,1300.0,0,0,0,1.0,0.0,0.85
63.0,4,6,4.0,0.0,0.0,2715.0,1,1,2,2.0,0.0,7.0
76.0,5,6,4.0,3.0,1.0,4500.0,1,1,1,0.0,2.0,18.0
54.0,3,8,2.0,3.0,1.0,1836.0,0,0,2,1.0,2.0,4.35
113.0,2,2,2.0,3.0,0.0,1105.0,0,0,1,2.0,0.0,0.9
59.0,3,4,2.0,0.0,1.0,3240.0,1,0,2,2.0,1.0,12.0
113.0,2,2,4.0,3.0,0.0,1367.0,0,0,0,2.0,0.0,0.74
66.0,3,4,3.0,0.0,1.0,1620.0,1,1,2,1.0,1.0,3.75
6.0,3,3,3.0,3.0,0.0,1315.0,1,0,2,2.0,2.0,1.38
35.0,2,2,4.0,0.0,0.0,1050.0,0,0,2,0.0,0.0,1.24
42.0,3,1,0.0,1.0,1.0,1081.0,0,0,0,1.0,1.0,0.75
75.0,4,3,2.0,3.0,0.0,3150.0,1,0,0,1.0,1.0,3.2
80.0,3,3,1.0,4.0,0.0,1210.0,1,0,0,2.0,2.0,0.74
90.0,4,4,3.0,3.0,0.0,2300.0,1,0,0,2.0,1.0,1.25
99.0,3,4,3.0,3.0,0.0,2179.0,1,0,2,1.0,1.0,1.85
97.0,3,3,2.0,3.0,0.0,1778.0,1,0,2,1.0,2.0,1.19
103.0,3,3,3.0,1.0,0.0,1944.0,0,0,0,1.0,1.0,1.5
94.0,3,3,4.0,0.0,0.0,1438.0,0,1,2,2.0,2.0,1.35
99.0,2,2,3.0,3.0,0.0,1484.0,0,0,0,1.0,0.0,1.05
30.0,5,5,2.0,2.0,1.0,1450.0,0,0,2,1.0,2.0,2.7
45.0,2,2,2.0,3.0,0.0,833.0,0,0,0,1.0,2.0,0.42
33.0,4,4,3.0,3.0,1.0,4235.0,0,1,0,1.0,1.0,16.0
97.0,3,3,3.0,3.0,0.0,1387.0,1,0,0,1.0,2.0,1.35
97.0,3,3,3.0,3.0,0.0,1570.0,1,0,2,2.0,0.0,1.1
24.0,2,1,0.0,2.0,1.0,891.0,0,0,0,1.0,1.0,0.29
80.0,1,1,0.0,1.0,1.0,763.0,0,0,0,1.0,1.0,0.8
56.0,4,6,3.0,2.0,1.0,3240.0,1,0,0,1.0,2.0,8.5
112.0,4,3,3.0,2.0,0.0,2007.0,1,0,2,1.0,1.0,1.25
80.0,3,3,1.0,3.0,0.0,1419.0,0,0,2,2.0,0.0,1.32
56.0,4,5,4.0,0.0,1.0,4000.0,1,0,2,1.0,1.0,8.5
41.0,2,2,3.0,3.0,1.0,1400.0,0,0,2,2.0,1.0,1.15
54.0,4,3,3.0,3.0,1.0,90.0,0,0,2,1.0,2.0,2.25
89.0,3,3,3.0,3.0,0.0,1735.0,0,0,0,1.0,2.0,1.4
45.0,3,3,4.0,1.0,0.0,1697.0,0,0,0,2.0,1.0,0.95
114.0,3,3,0.0,0.0,1.0,9000.0,0,0,0,1.0,1.0,6.25
75.0,3,3,3.0,0.0,0.0,3043.0,0,0,1,1.0,2.0,5.9
113.0,2,2,4.0,1.0,0.0,1175.97,0,0,0,2.0,2.0,0.95
59.0,6,5,3.0,0.0,1.0,3078.0,1,0,2,1.0,2.0,12.5
87.0,2,2,4.0,3.0,0.0,1300.0,0,0,0,2.0,2.0,1.57
1.0,4,4,4.0,1.0,0.0,4842.0,1,1,2,0.0,0.0,5.9
99.0,2,2,2.0,3.0,0.0,1822.0,1,0,0,2.0,2.0,1.31
49.0,5,5,1.0,2.0,1.0,5067.0,1,0,2,1.0,1.0,4.75
111.0,3,5,3.0,1.0,0.0,1807.0,1,0,0,1.0,2.0,1.56
41.0,3,3,2.0,4.0,0.0,2093.0,0,0,0,2.0,1.0,2.5
81.0,2,2,1.0,3.0,1.0,1800.0,0,0,0,1.0,1.0,2.0
107.0,3,3,4.0,3.0,0.0,1221.18,0,0,0,2.0,0.0,0.82
7.0,3,4,4.0,1.0,0.0,1734.0,1,0,0,1.0,2.0,1.12
12.0,3,4,4.0,3.0,0.0,1500.29,1,0,2,2.0,2.0,1.6
80.0,2,2,2.0,0.0,0.0,1100.0,0,0,0,1.0,2.0,0.75
6.0,3,4,3.0,3.0,0.0,2334.0,1,0,2,2.0,2.0,1.95
68.0,3,4,3.0,1.0,0.0,3361.0,1,0,2,1.0,0.0,5.8
38.0,1,1,0.0,0.0,1.0,1000.0,0,0,0,1.0,1.0,0.85
71.0,2,2,2.0,1.0,0.0,1278.0,0,0,0,2.0,2.0,1.47
71.0,3,3,4.0,0.0,0.0,1595.0,1,0,2,0.0,0.0,2.04
55.0,2,2,2.0,3.0,0.0,1108.0,0,0,2,1.0,2.0,1.05
2.0,3,3,4.0,0.0,0.0,2321.0,1,0,0,1.0,2.0,0.9
71.0,2,2,2.0,4.0,0.0,1278.0,0,0,0,1.0,2.0,1.6
113.0,2,1,0.0,3.0,0.0,476.0,0,0,0,1.0,1.0,0.32
1.0,4,4,4.0,0.0,0.0,5350.0,0,0,0,2.0,1.0,5.9
41.0,5,6,3.0,1.0,1.0,4125.0,1,0,0,2.0,2.0,11.0
96.0,3,3,3.0,0.0,0.0,1668.0,0,0,0,1.0,0.0,1.87
56.0,4,4,3.0,2.0,1.0,3240.0,1,0,2,1.0,1.0,8.4
98.0,2,2,3.0,3.0,0.0,1394.0,0,0,0,1.0,0.0,1.15
21.0,10,5,4.0,2.0,1.0,8100.0,0,0,0,1.0,2.0,9.0
99.0,2,2,4.0,3.0,0.0,1491.0,0,1,0,2.0,2.0,1.2
57.0,5,4,4.0,3.0,0.0,3219.0,1,0,0,1.0,0.0,4.16
104.0,2,2,2.0,2.0,1.0,37.0,0,0,0,1.0,1.0,0.22
59.0,3,3,3.0,0.0,0.0,1900.0,0,0,2,1.0,2.0,2.35
67.0,2,2,1.0,3.0,0.0,1432.0,0,0,2,2.0,2.0,2.2
55.0,1,1,2.0,2.0,0.0,599.0,0,0,0,2.0,2.0,0.65
55.0,1,4,3.0,3.0,1.0,576.0,0,0,0,1.0,2.0,0.99
77.0,3,4,4.0,3.0,0.0,2134.0,1,0,2,0.0,0.0,3.4
18.0,4,4,4.0,3.0,1.0,6350.0,1,0,2,2.0,1.0,7.46
75.0,3,3,3.0,1.0,0.0,1828.08,0,0,0,1.0,0.0,3.29
62.0,5,5,4.0,0.0,1.0,2646.0,0,0,2,1.0,1.0,4.65
56.0,3,3,4.0,3.0,0.0,2000.0,1,0,2,0.0,2.0,2.7
32.0,4,3,3.0,0.0,1.0,1800.0,0,0,0,1.0,2.0,6.5
58.0,6,5,2.0,2.0,1.0,2250.0,1,0,1,0.0,2.0,3.5
59.0,3,3,4.0,0.0,0.0,2400.0,1,0,0,0.0,2.0,2.7
60.0,1,1,0.0,0.0,0.0,80.0,0,0,0,1.0,1.0,0.3
50.0,9,9,4.0,3.0,1.0,2367.0,0,0,2,2.0,2.0,5.0
2.0,3,3,4.0,0.0,0.0,1900.0,1,0,0,2.0,2.0,0.86
107.0,3,2,3.0,4.0,0.0,1091.0,0,0,0,1.0,1.0,0.99
59.0,3,2,0.0,0.0,1.0,2160.0,0,0,0,1.0,1.0,7.0
65.0,8,8,4.0,3.0,1.0,3240.0,1,0,1,1.0,2.0,7.5
105.0,3,3,3.0,3.0,0.0,1667.0,1,0,0,2.0,2.0,0.95
8.0,3,4,4.0,0.0,0.0,2217.0,1,0,0,2.0,2.0,2.3
61.0,3,3,4.0,3.0,0.0,1800.0,0,0,2,2.0,2.0,1.45
63.0,3,3,3.0,0.0,0.0,1900.0,1,0,2,2.0,2.0,1.55
113.0,2,2,2.0,3.0,0.0,822.0,0,0,0,2.0,2.0,0.58
41.0,5,7,4.0,3.0,1.0,5056.0,1,0,0,2.0,2.0,11.75
41.0,2,2,2.0,4.0,0.0,1253.0,0,0,0,2.0,0.0,1.07
13.0,3,4,3.0,3.0,0.0,1860.0,1,0,0,0.0,2.0,2.2
90.0,2,2,1.0,0.0,0.0,1239.0,0,0,0,1.0,2.0,0.75
105.0,4,4,4.0,3.0,0.0,2456.0,1,1,0,0.0,0.0,1.95
113.0,3,3,3.0,3.0,0.0,1599.0,0,0,0,0.0,1.0,0.91
99.0,3,3,3.0,4.0,0.0,141.0,0,0,0,1.0,0.0,1.8
43.0,1,1,1.0,3.0,0.0,407.0,0,0,0,2.0,2.0,0.36
98.0,3,4,3.0,3.0,0.0,1703.0,1,0,0,2.0,0.0,1.52
97.0,3,3,2.0,3.0,0.0,1570.0,0,0,0,1.0,0.0,1.08
74.0,3,3,3.0,1.0,0.0,1201.86,1,0,0,2.0,2.0,3.23
55.0,3,3,3.0,2.0,1.0,275.0,0,0,2,1.0,1.0,1.15
6.0,4,4,4.0,3.0,0.0,3178.0,0,0,2,2.0,2.0,3.0
37.0,2,2,1.0,3.0,0.0,750.0,0,0,0,1.0,1.0,0.3
45.0,3,3,4.0,3.0,0.0,1845.0,1,0,0,1.0,1.0,1.43
105.0,2,2,1.0,1.0,0.0,767.0,0,0,0,1.0,1.0,0.47
13.0,3,4,3.0,3.0,0.0,1896.0,1,0,0,2.0,2.0,2.15
98.0,2,2,2.0,3.0,0.0,1086.0,0,0,0,2.0,0.0,0.6
13.0,3,2,3.0,0.0,0.0,1701.0,0,0,0,2.0,0.0,1.3
99.0,2,2,4.0,3.0,0.0,1512.0,0,1,0,2.0,2.0,1.05
83.0,2,2,4.0,3.0,0.0,1449.0,0,0,2,2.0,0.0,1.27
113.0,1,1,0.0,3.0,0.0,484.0,0,0,0,1.0,1.0,0.21
20.0,2,2,1.0,3.0,0.0,1100.0,0,0,2,1.0,1.0,0.72
46.0,3,3,3.0,4.0,0.0,1250.0,0,0,0,1.0,2.0,1.0
10.0,2,2,4.0,3.0,0.0,1120.0,0,0,0,1.0,2.0,0.88
75.0,3,4,3.0,0.0,0.0,2696.0,1,0,2,0.0,0.0,5.4
113.0,2,2,2.0,1.0,0.0,640.0,0,0,0,2.0,2.0,0.26
51.0,9,8,3.0,2.0,1.0,2475.0,1,0,2,2.0,2.0,7.25
27.0,2,3,0.0,0.0,0.0,1000.0,0,0,0,1.0,1.0,1.0
113.0,2,2,2.0,3.0,0.0,789.0,0,0,1,1.0,2.0,0.45
41.0,2,2,3.0,1.0,0.0,86.0,0,0,0,2.0,1.0,1.2
113.0,2,2,1.0,1.0,0.0,615.0,0,0,0,1.0,2.0,0.4
82.0,2,2,2.0,1.0,0.0,1026.0,0,0,0,1.0,1.0,1.1
18.0,3,3,2.0,3.0,0.0,2225.56,0,0,2,0.0,0.0,3.4
99.0,4,5,4.0,3.0,0.0,2545.0,0,0,0,2.0,1.0,1.85
75.0,3,3,4.0,1.0,0.0,1556.0,0,1,1,2.0,1.0,1.95
31.0,4,5,3.0,2.0,0.0,6300.0,0,0,0,1.0,2.0,14.0
57.0,3,3,3.0,3.0,0.0,1633.0,0,0,0,1.0,1.0,2.09
105.0,3,3,2.0,3.0,0.0,2167.0,0,0,2,1.0,2.0,0.92
20.0,4,6,2.0,2.0,1.0,1710.0,0,0,0,1.0,1.0,6.0
6.0,2,2,2.0,1.0,0.0,747.0,0,0,0,2.0,0.0,0.97
7.0,4,4,4.0,3.0,1.0,3222.0,1,1,2,2.0,1.0,4.35
107.0,4,3,3.0,4.0,0.0,2093.0,1,0,0,2.0,2.0,1.22
97.0,3,3,3.0,3.0,0.0,1600.0,1,0,2,0.0,2.0,1.75
56.0,4,4,3.0,0.0,1.0,4000.0,1,0,0,1.0,1.0,7.65
103.0,3,3,4.0,1.0,0.0,2122.0,1,0,0,1.0,1.0,1.3
81.0,3,2,4.0,2.0,1.0,4320.0,0,0,0,1.0,1.0,6.5
6.0,3,4,3.0,3.0,0.0,1710.0,1,0,0,1.0,0.0,1.8
56.0,6,5,4.0,0.0,1.0,6000.0,0,0,0,2.0,2.0,3.35
27.0,2,2,2.0,2.0,0.0,1100.0,0,0,2,1.0,0.0,0.75
49.0,2,2,1.0,3.0,0.0,1000.0,0,0,2,2.0,1.0,0.46
65.0,4,4,4.0,2.0,0.0,2600.0,0,1,2,2.0,2.0,2.05
110.0,2,2,4.0,4.0,0.0,1235.0,0,0,0,2.0,0.0,0.92
91.0,3,3,3.0,3.0,0.0,1154.0,0,0,2,2.0,0.0,1.1
41.0,3,3,4.0,1.0,0.0,1619.0,0,0,0,1.0,2.0,2.0
22.0,4,4,0.0,2.0,0.0,3250.0,0,0,0,1.0,2.0,4.26
6.0,3,4,4.0,3.0,0.0,1750.0,1,0,2,0.0,2.0,1.7
1.0,4,5,4.0,1.0,0.0,5249.0,1,0,0,0.0,0.0,5.5
109.0,1,1,1.0,3.0,0.0,407.0,0,0,0,2.0,2.0,0.2
97.0,2,2,2.0,0.0,0.0,1100.0,0,0,2,2.0,0.0,0.85
59.0,3,4,4.0,2.0,0.0,2819.0,1,0,2,2.0,2.0,3.25
113.0,2,2,2.0,3.0,0.0,516.0,0,0,0,1.0,2.0,0.3
6.0,3,3,3.0,3.0,0.0,1315.0,1,0,0,2.0,2.0,1.4
27.0,3,3,4.0,0.0,0.0,1611.0,0,0,0,2.0,2.0,1.36
104.0,9,9,3.0,0.0,1.0,2628.0,0,0,2,2.0,2.0,3.4
13.0,3,3,4.0,3.0,0.0,1946.0,1,0,2,1.0,0.0,1.65
1.0,2,2,2.0,1.0,0.0,833.0,0,0,2,1.0,2.0,1.0
98.0,3,3,3.0,3.0,0.0,1610.0,0,0,0,2.0,2.0,1.05
62.0,3,4,4.0,3.0,0.0,2500.0,1,0,2,0.0,2.0,4.8
94.0,3,4,4.0,3.0,0.0,1900.0,1,0,1,2.0,2.0,2.2
9.0,3,3,1.0,0.0,1.0,1125.0,0,0,0,1.0,1.0,1.3
33.0,4,5,2.0,0.0,1.0,3240.0,1,0,2,2.0,1.0,12.5
22.0,3,3,3.0,0.0,1.0,2250.0,0,0,0,1.0,1.0,5.0
6.0,4,5,4.0,0.0,0.0,2311.0,1,0,0,2.0,0.0,2.65
100.0,3,3,1.0,3.0,0.0,1746.0,0,0,2,1.0,2.0,1.72
13.0,3,3,4.0,3.0,0.0,1466.0,0,0,0,0.0,2.0,1.5
83.0,2,2,3.0,1.0,0.0,1400.0,0,0,0,2.0,2.0,1.18
103.0,2,2,2.0,1.0,0.0,998.0,0,0,0,2.0,2.0,0.9
22.0,1,1,0.0,2.0,1.0,2250.0,0,0,0,1.0,1.0,4.6
12.0,3,3,2.0,1.0,0.0,1711.09,0,0,0,1.0,0.0,2.6
100.0,3,4,3.0,3.0,0.0,1800.0,1,0,0,2.0,0.0,1.27
46.0,3,2,1.0,4.0,0.0,1900.0,1,0,0,2.0,2.0,1.2
98.0,3,3,3.0,3.0,0.0,1652.0,0,0,0,2.0,0.0,0.88
95.0,3,3,3.0,0.0,0.0,1234.0,0,0,2,2.0,2.0,0.86
52.0,4,4,3.0,2.0,0.0,2570.0,1,0,0,2.0,2.0,5.25
77.0,4,5,4.0,0.0,0.0,2385.0,1,0,2,0.0,0.0,3.32
10.0,3,4,4.0,3.0,0.0,1186.0,1,0,0,0.0,2.0,1.2
91.0,3,3,4.0,4.0,0.0,1200.0,0,0,0,2.0,1.0,1.15
97.0,3,3,2.0,0.0,0.0,1700.0,1,0,0,2.0,0.0,1.25
11.0,2,2,2.0,3.0,0.0,543.0,0,0,0,1.0,2.0,0.28
38.0,2,1,0.0,0.0,1.0,1100.0,0,0,0,1.0,1.0,0.55
111.0,3,5,3.0,1.0,0.0,1737.0,1,0,0,2.0,0.0,1.32
80.0,4,4,2.0,3.0,0.0,1819.0,0,0,0,2.0,2.0,1.7
104.0,4,3,2.0,0.0,0.0,2000.0,0,0,2,1.0,2.0,1.2
99.0,3,3,2.0,3.0,0.0,1825.0,0,0,0,1.0,0.0,1.75
49.0,2,1,1.0,0.0,1.0,624.0,0,1,0,1.0,1.0,0.47
11.0,3,2,2.0,3.0,0.0,750.0,0,0,0,2.0,2.0,0.6
103.0,2,3,2.0,1.0,0.0,1226.0,1,0,2,2.0,2.0,0.86
56.0,3,4,3.0,0.0,0.0,1951.0,0,0,2,2.0,2.0,1.8
29.0,3,5,4.0,1.0,0.0,2796.0,1,0,0,2.0,2.0,4.63
10.0,2,2,2.0,1.0,0.0,1539.0,0,0,0,2.0,2.0,1.05
11.0,2,2,4.0,1.0,0.0,1200.0,0,0,0,2.0,0.0,1.01
87.0,2,2,2.0,3.0,0.0,1508.0,0,0,2,0.0,0.0,1.6
43.0,1,1,1.0,3.0,0.0,319.0,0,0,2,2.0,2.0,0.37
33.0,4,4,3.0,2.0,1.0,1265.0,0,0,0,1.0,2.0,4.45
6.0,3,3,3.0,3.0,0.0,1315.0,1,0,0,2.0,2.0,1.35
99.0,3,5,3.0,1.0,0.0,2179.0,0,0,0,2.0,1.0,2.15
23.0,5,5,2.0,2.0,1.0,4518.0,0,0,0,1.0,1.0,10.0
100.0,3,2,1.0,1.0,0.0,1529.0,0,0,0,2.0,1.0,1.25
73.0,4,4,3.0,1.0,0.0,3956.0,0,0,0,2.0,0.0,7.52
13.0,5,6,3.0,3.0,1.0,7000.0,1,0,2,0.0,1.0,12.0
