price,sector,bedRoom,bathroom,balcony,agePossession,property_type,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category
2.11,sector 56,3,2,3,Relatively New,flat,2250.0,0,0,2,Medium,Mid Floor
1.2,sector 31,3,2,2,Moderately Old,flat,1450.0,0,0,1,Medium,Low Floor
1.12,sector 57,2,2,1,Old Property,flat,950.0,0,0,0,Medium,Low Floor
6.75,sector 72,4,4,3+,New Property,flat,4000.0,1,0,2,High,Low Floor
2.65,sector 104,3,4,3,Relatively New,flat,2090.0,1,0,2,High,High Floor
1.25,sector 106,3,4,3,Relatively New,flat,1305.0,1,0,0,High,High Floor
6.0,sector 28,4,4,3+,Old Property,house,2700.0,0,0,2,Medium,Mid Floor
10.0,sector 45,6,6,3+,Moderately Old,house,3240.0,1,1,2,Medium,Mid Floor
2.01,sector 65,2,2,3,New Property,flat,1482.0,0,0,0,Low,Mid Floor
5.3,sector 65,3,3,3,Moderately Old,flat,2506.0,1,0,1,Low,High Floor
1.1,sector 92,4,4,3,Relatively New,flat,2286.0,1,0,0,Medium,Mid Floor
2.25,sector 81,3,3,3+,New Property,flat,1929.0,1,0,1,High,Mid Floor
0.38,new,2,2,1,Under Construction,flat,767.0,0,0,0,Low,Mid Floor
2.0,sector 113,3,3,2,Under Construction,flat,1507.0,0,0,0,Low,High Floor
4.1,sector 110,5,5,2,Relatively New,flat,3500.0,1,0,0,High,Mid Floor
1.85,sector 89,3,3,3+,New Property,flat,1946.0,1,0,0,Low,High Floor
1.65,sector 33,2,2,3,Under Construction,flat,1279.0,0,0,0,Low,Low Floor
3.15,sector 67,3,4,3+,Relatively New,flat,2219.0,1,0,2,Medium,High Floor
6.15,sector 65,3,4,2,Relatively New,flat,3355.0,0,0,0,Low,High Floor
0.89,sector 84,3,3,3,Relatively New,flat,1833.0,0,0,0,Medium,Mid Floor
8.0,sector 27,9,9,3,Relatively New,house,3042.0,1,1,1,Medium,Mid Floor
1.39,sector 33,3,2,3+,Under Construction,flat,1333.0,0,0,0,Medium,High Floor
3.51,sector 54,4,4,3,New Property,house,2844.0,1,0,0,Medium,Mid Floor
2.36,sector 65,3,3,3,Relatively New,flat,1524.0,1,0,2,Medium,Low Floor
1.65,sector 70,3,4,3+,New Property,flat,1923.0,1,0,0,Medium,High Floor
2.25,sector 45,4,4,2,Old Property,flat,3194.0,1,0,1,Low,Mid Floor
4.6,sector 65,3,3,3,New Property,flat,1717.06,1,1,0,Medium,Mid Floor
1.45,sector 85,3,4,2,New Property,flat,1616.0,1,0,0,Low,Mid Floor
2.4,sector 108,2,2,2,New Property,flat,1250.0,0,0,2,Medium,High Floor
0.5,sector 107,2,2,2,New Property,flat,622.0,0,0,0,Low,High Floor
0.17,sector 95,1,1,1,Relatively New,flat,3569.0,0,0,0,Medium,High Floor
1.3,sector 86,3,3,3,Moderately Old,flat,1747.0,1,0,0,Medium,High Floor
1.4,sector 83,4,4,3,Relatively New,flat,2167.0,1,0,0,Low,Mid Floor
1.05,sector 4,3,2,2,New Property,flat,1500.0,0,0,2,Low,Low Floor
0.34,sector 39,1,1,1,Relatively New,house,450.0,0,0,0,Low,Low Floor
1.09,sector 77,3,4,3+,Relatively New,flat,1833.0,1,0,2,High,Mid Floor
0.65,sohna road,2,2,3,New Property,flat,822.0,0,0,0,Medium,Low Floor
0.22,sector 95,1,1,1,New Property,flat,308.0,0,0,0,Low,Low Floor
0.36,sector 4,2,2,1,Relatively New,flat,1056.0,0,0,0,Low,Mid Floor
1.17,sector 85,2,3,3,Relatively New,flat,1550.0,0,0,0,Low,Mid Floor
5.0,sector 2,6,6,2,Moderately Old,house,3611.0,0,0,0,Low,Low Floor
2.55,sector 61,3,3,2,New Property,flat,1630.02,0,0,0,Low,Mid Floor
0.48,sector 6,3,2,2,Moderately Old,flat,111.0,0,0,0,Medium,Low Floor
2.33,sector 108,3,3,3,Relatively New,flat,1711.0,0,1,2,High,High Floor
2.2,sector 85,4,6,3,Relatively New,flat,3920.0,1,0,0,High,Mid Floor
1.77,sector 85,3,4,3+,New Property,flat,2179.0,0,1,0,Medium,Mid Floor
2.5,sector 43,3,2,3,Old Property,flat,1674.0,0,0,0,Low,Mid Floor
1.4,sector 109,3,3,3+,Relatively New,flat,1466.0,0,0,0,Low,Mid Floor
0.3,sohna road,2,2,2,Relatively New,flat,743.0,0,0,0,Low,Mid Floor
8.95,sector 28,5,6,3+,Moderately Old,house,5000.0,0,0,0,Low,Mid Floor
2.45,sector 49,3,3,3,Relatively New,flat,1865.0,0,0,0,Low,Low Floor
0.28,sohna road,2,2,2,Relatively New,flat,500.0,0,0,2,Low,Mid Floor
0.9,sector 85,3,3,3,Relatively New,flat,1436.0,0,0,0,Low,Mid Floor
1.15,sector 83,3,3,1,Moderately Old,flat,1607.0,0,0,2,Medium,Mid Floor
1.5,sector 74,2,2,3,Relatively New,flat,1300.0,0,1,0,High,High Floor
3.1,sector 112,2,2,3,Relatively New,flat,1500.05,1,1,2,Medium,Mid Floor
0.28,sohna road,2,2,2,Relatively New,flat,520.0,0,0,0,Low,Mid Floor
1.3,sector 85,2,2,3+,Relatively New,flat,1491.0,0,1,0,Medium,Mid Floor
0.5,sector 76,2,2,1,Under Construction,flat,844.0,0,0,0,Medium,Mid Floor
0.21,sector 4,1,1,1,Relatively New,flat,500.0,0,0,0,Low,Low Floor
3.5,sector 66,3,3,2,Relatively New,flat,2200.0,0,0,0,Medium,Mid Floor
4.45,sector 25,4,3,3+,Moderately Old,house,1350.0,0,1,0,Medium,Low Floor
0.9,sector 89,3,3,0,Under Construction,flat,1910.0,0,0,0,Medium,High Floor
1.35,sector 99a,3,5,3,New Property,flat,1807.0,1,0,0,Medium,Mid Floor
4.3,sector 48,4,5,3+,New Property,flat,3444.0,1,0,0,Medium,Mid Floor
3.4,sector 14,3,3,3,Old Property,house,2250.0,0,0,0,Low,Low Floor
1.46,sector 76,4,6,3+,New Property,flat,2398.0,1,0,0,Medium,Mid Floor
1.75,sector 69,4,4,1,Relatively New,flat,1783.0,0,0,0,Medium,High Floor
1.55,sector 83,3,3,3,Relatively New,flat,1400.0,1,0,2,High,Mid Floor
0.9,sector 62,1,1,0,Relatively New,flat,639.0,0,0,0,Low,Low Floor
0.85,manesar,3,3,2,Moderately Old,flat,2556.0,0,0,0,Low,Low Floor
1.83,sector 85,3,4,3,Relatively New,flat,1925.0,0,0,0,Low,Mid Floor
0.78,sector 86,2,2,1,New Property,flat,1231.0,0,0,0,Medium,Mid Floor
1.02,sector 108,2,3,3,Relatively New,flat,1283.0,0,0,0,Medium,Mid Floor
6.75,sector 109,4,4,3+,New Property,house,6228.0,1,0,0,Medium,Low Floor
0.5,sector 9,3,2,1,Old Property,house,822.0,0,0,0,Low,Low Floor
6.0,sector 109,5,5,3+,Relatively New,house,6228.0,1,1,0,High,Low Floor
0.47,sector 56,1,1,1,Old Property,flat,672.0,0,0,2,Medium,Mid Floor
3.0,sector 67,3,3,3+,Relatively New,flat,2047.08,0,1,2,High,Mid Floor
1.75,sector 109,3,4,3+,Relatively New,flat,1946.0,1,0,0,Medium,Mid Floor
1.99,sector 85,3,4,3+,Relatively New,flat,2398.0,1,0,2,High,High Floor
1.3,sector 85,2,2,3+,Relatively New,flat,1406.0,0,1,0,Medium,High Floor
0.68,sector 92,3,3,2,Relatively New,flat,1442.0,0,0,0,Medium,High Floor
0.9,sohna road,2,2,3+,Moderately Old,flat,1100.0,0,0,2,High,Mid Floor
1.75,sector 109,3,3,3,New Property,flat,1466.0,0,0,0,Low,Mid Floor
0.98,sector 2,2,2,3,Moderately Old,flat,1281.0,0,0,0,Medium,High Floor
2.0,sector 91,4,4,3+,Moderately Old,flat,2468.0,1,0,0,Medium,High Floor
4.0,sector 53,5,5,2,Relatively New,house,2250.0,0,0,0,Low,Mid Floor
0.67,sector 4,3,2,1,Moderately Old,house,783.0,0,0,0,Low,Low Floor
1.0,sector 106,2,2,3+,New Property,flat,940.0,0,0,2,Low,Low Floor
3.0,sector 82,4,6,3+,Relatively New,flat,4425.0,1,0,2,Medium,High Floor
3.85,sector 72,4,5,3+,Relatively New,flat,2629.0,1,0,2,High,High Floor
0.4,sector 93,2,2,2,New Property,flat,604.0,0,0,0,Low,High Floor
0.8,sector 3,3,3,1,Old Property,flat,1000.0,0,0,0,Low,Low Floor
4.5,sector 67,4,4,3+,Relatively New,flat,3160.0,1,0,2,Low,Low Floor
1.39,sector 107,3,4,3+,Relatively New,flat,2057.0,1,0,2,High,Mid Floor
0.4,sohna road,2,2,1,New Property,flat,582.0,0,0,2,Low,Low Floor
1.5,sector 102,3,3,3,Relatively New,flat,1315.0,0,0,2,High,Mid Floor
1.4,sector 74,2,2,2,New Property,flat,1289.0,0,0,2,High,High Floor
1.25,sector 93,4,4,3,Relatively New,flat,2105.0,0,0,0,Low,High Floor
6.5,sector 82,4,3,0,Relatively New,house,3240.0,0,0,0,Low,Low Floor
1.25,sector 3,2,2,3,Under Construction,flat,1161.0,0,0,0,Low,High Floor
5.8,sector 43,4,4,3+,Old Property,flat,2801.0,0,0,0,Low,High Floor
2.5,sector 70a,3,4,3,Relatively New,flat,2127.0,1,1,2,High,Mid Floor
1.88,sector 90,4,4,3+,Relatively New,flat,2726.0,1,0,0,Medium,High Floor
7.5,sector 25,9,9,3+,Relatively New,house,2300.5,1,0,2,High,Mid Floor
0.96,sector 102,2,2,2,Relatively New,flat,828.0,0,0,0,Medium,Mid Floor
3.2,sector 106,3,3,3+,Under Construction,flat,2224.0,1,0,0,Low,Mid Floor
0.95,sector 106,2,2,3+,Relatively New,flat,940.0,0,0,0,Low,Low Floor
1.25,sector 106,3,4,3+,Relatively New,flat,1186.0,1,0,0,High,Mid Floor
2.2,sector 86,3,3,1,Relatively New,flat,1747.0,0,0,1,Medium,Mid Floor
0.8,sector 4,2,3,1,Moderately Old,house,675.0,0,0,0,Low,Low Floor
0.27,sector 107,2,2,2,Relatively New,flat,543.0,0,0,0,Low,Low Floor
2.8,sector 65,3,3,3,Under Construction,flat,1866.67,0,0,0,Medium,High Floor
0.75,sohna road,2,2,0,Relatively New,flat,1081.0,0,0,0,Medium,Low Floor
8.5,sector 33,5,5,3+,New Property,house,4770.0,1,1,2,Medium,Mid Floor
1.65,sector 43,4,4,3+,Moderately Old,house,540.0,0,0,1,Low,Mid Floor
6.2,sector 109,5,5,2,Relatively New,house,2430.0,1,0,0,Medium,Low Floor
2.45,sector 103,4,4,3,Relatively New,flat,2602.0,1,1,0,Low,High Floor
2.79,sector 65,4,4,3+,Relatively New,flat,2194.0,1,0,1,High,Low Floor
0.85,sector 80,1,1,1,Relatively New,flat,761.0,0,0,0,Medium,High Floor
3.8,sector 60,4,5,3,Moderately Old,flat,2791.0,1,0,2,Medium,High Floor
0.9,sector 12,2,4,0,Old Property,house,675.0,0,0,0,Low,Low Floor
1.9,sector 61,3,3,3,New Property,flat,1137.0,0,0,0,Low,Low Floor
0.45,sector 95,2,2,2,New Property,flat,695.0,0,0,0,Low,High Floor
2.98,sector 67,3,3,3,Relatively New,flat,2047.13,0,0,2,Low,Low Floor
1.15,sector 99,2,2,2,New Property,flat,1235.0,0,0,2,Medium,Low Floor
2.25,sector 81,3,4,3+,Relatively New,flat,2300.0,1,1,2,Medium,Mid Floor
17.3,sector 26,6,7,3+,New Property,house,4518.0,1,1,2,Medium,Mid Floor
0.95,sector 79,2,2,3,Relatively New,flat,1611.0,0,0,2,High,Mid Floor
1.12,sector 83,3,3,2,Relatively New,flat,1200.0,1,1,2,High,Mid Floor
1.56,sector 86,3,4,3+,Relatively New,flat,1580.0,0,1,0,High,High Floor
1.7,sector 12,1,1,1,Old Property,house,1800.0,1,0,0,Low,Low Floor
23.0,sector 26,4,4,3+,Relatively New,house,9000.0,1,1,2,Medium,Low Floor
0.9,manesar,4,4,3,Moderately Old,flat,2233.0,0,0,0,Low,Mid Floor
3.4,sector 111,4,5,3+,Relatively New,flat,2670.0,1,0,2,Medium,High Floor
5.25,sector 43,4,4,2,Old Property,house,1935.0,1,0,2,Medium,Low Floor
1.8,sector 15,4,3,1,Old Property,house,1800.0,0,0,0,Low,Low Floor
0.7,sector 90,2,2,3,New Property,flat,1350.0,0,0,0,Medium,Mid Floor
1.7,sector 90,4,4,3+,Moderately Old,flat,2005.0,1,0,0,Low,High Floor
2.35,sector 50,3,3,3,Moderately Old,flat,2000.0,0,1,2,Medium,Mid Floor
0.87,sector 37c,2,3,3+,New Property,flat,1428.0,0,0,0,Low,Mid Floor
5.0,sector 59,4,4,3+,Relatively New,flat,4254.0,1,1,2,High,High Floor
3.35,sector 113,4,4,3+,Relatively New,flat,2991.0,1,0,2,High,High Floor
5.0,sector 72,4,4,3+,New Property,flat,4000.0,1,1,2,High,Low Floor
0.85,sector 37c,2,3,3,Relatively New,flat,1442.0,0,0,0,Low,Mid Floor
2.8,sector 66,3,3,2,New Property,flat,1950.13,1,0,1,Medium,High Floor
7.1,sector 50,3,3,3,Moderately Old,house,2259.0,1,0,0,Low,Low Floor
2.51,sector 49,3,3,3+,Old Property,flat,2061.09,0,0,2,Medium,Mid Floor
3.75,sector 49,3,3,1,Old Property,house,1701.0,0,0,2,Low,Low Floor
1.7,sector 108,3,4,3+,Relatively New,flat,1500.29,1,0,0,Medium,High Floor
1.42,sector 102,3,3,3,Relatively New,flat,1314.0,0,0,0,Low,Mid Floor
2.1,sector 40,3,3,2,Moderately Old,house,900.0,0,0,2,Low,Mid Floor
2.0,sector 70,4,5,3+,Moderately Old,flat,2114.0,1,0,2,Medium,Mid Floor
1.18,sector 85,2,2,3,Relatively New,flat,1630.0,0,0,0,Low,Mid Floor
0.75,sector 81,3,2,3,Under Construction,house,1095.0,0,0,0,Medium,Mid Floor
1.85,sector 61,2,2,2,New Property,flat,1389.0,0,0,0,Low,Mid Floor
2.1,sector 28,2,8,3+,Moderately Old,house,900.0,0,0,2,Low,Mid Floor
1.0,sector 82,2,2,2,Relatively New,flat,1299.0,0,0,2,Medium,High Floor
1.3,sector 89,3,3,2,New Property,flat,1179.0,0,0,0,Low,Low Floor
1.25,sector 4,2,3,0,Moderately Old,house,160.0,0,0,0,Low,Low Floor
1.45,gwal pahari,3,3,3,Under Construction,flat,1430.0,0,0,0,Low,Mid Floor
1.45,sector 30,3,2,2,Old Property,flat,1300.0,0,0,1,Medium,Low Floor
0.45,sector 7,3,2,1,Old Property,house,900.0,0,0,0,Low,Low Floor
7.0,sector 41,7,7,3+,Moderately Old,house,2475.0,1,1,1,High,Mid Floor
0.48,sector 81,2,2,1,Relatively New,flat,547.0,0,0,2,Low,High Floor
1.3,sector 79,3,3,3,Relatively New,flat,1176.0,0,1,2,Medium,High Floor
17.0,sector 45,5,8,3+,Relatively New,house,4500.0,1,1,1,High,Mid Floor
1.7,sector 39,2,2,3+,Moderately Old,house,900.0,1,1,0,Low,Mid Floor
0.95,sector 92,4,5,3+,Moderately Old,flat,1717.0,1,0,0,Low,Mid Floor
3.1,sector 50,3,4,3+,Moderately Old,flat,2450.0,1,0,2,High,Mid Floor
1.35,sohna road,3,3,3,New Property,flat,2444.0,1,0,0,Medium,Low Floor
2.1,sector 38,2,7,3+,Relatively New,house,900.0,0,1,0,Low,Mid Floor
4.7,sector 65,3,3,3+,Relatively New,flat,2380.11,1,0,2,Low,Mid Floor
1.45,sector 109,3,4,3+,Relatively New,flat,1797.0,1,0,0,Medium,Mid Floor
1.85,sector 79,3,3,3,New Property,flat,1650.0,1,0,0,Medium,Mid Floor
6.0,sector 57,4,5,2,Old Property,house,2700.0,1,0,2,Low,Low Floor
4.5,sector 13,4,5,2,Old Property,house,4950.0,0,0,0,Low,Low Floor
1.25,sector 103,3,4,3,Under Construction,flat,2012.0,1,0,0,Medium,High Floor
0.35,sector 84,2,2,2,Relatively New,flat,537.0,0,0,0,Low,Mid Floor
0.4,sector 99,2,2,2,New Property,flat,733.0,0,0,0,Medium,Mid Floor
0.88,sector 106,2,2,3+,Relatively New,flat,940.0,0,0,0,Low,Low Floor
2.5,sector 48,4,5,3,Moderately Old,flat,2167.0,0,0,2,Low,Low Floor
1.9,sector 79,3,4,3,Under Construction,flat,1946.0,0,0,0,Medium,High Floor
2.92,sector 50,3,3,3,Moderately Old,flat,2600.0,1,0,2,High,Mid Floor
11.58,sector 50,5,5,3,Moderately Old,house,3240.0,1,0,0,Low,Low Floor
0.7,sector 12,3,3,0,Relatively New,house,1160.0,0,0,0,Low,Low Floor
1.64,sector 77,4,3,3,Relatively New,flat,1765.0,1,0,0,Medium,Mid Floor
0.55,sector 3,2,2,1,Moderately Old,house,810.0,0,0,0,Low,Low Floor
1.0,sector 67,1,1,1,Relatively New,flat,826.0,0,0,0,Low,High Floor
1.85,sector 69,4,4,2,Relatively New,flat,1819.0,0,0,2,High,High Floor
1.75,sector 91,4,4,3+,Relatively New,flat,2139.0,1,0,0,Medium,Mid Floor
0.5,sector 4,2,2,2,New Property,house,450.0,1,0,0,Low,Low Floor
0.65,sector 92,3,3,3,Moderately Old,flat,1304.0,0,0,0,Medium,Low Floor
2.0,sector 108,3,3,3+,Relatively New,flat,2116.0,1,0,0,Medium,High Floor
0.55,sohna road,2,2,3,Relatively New,flat,913.0,0,0,0,Medium,Mid Floor
3.95,sector 108,4,5,3,Relatively New,flat,2343.0,0,0,0,Medium,High Floor
1.35,sector 102,2,2,2,Relatively New,flat,1230.0,0,0,0,Medium,Mid Floor
0.89,sector 81,2,2,2,Under Construction,flat,1194.0,0,0,0,Low,Mid Floor
7.9,sector 63,4,4,3+,Under Construction,flat,3950.0,0,0,0,Medium,High Floor
1.57,sector 61,2,2,2,New Property,flat,1150.0,0,0,0,Medium,Mid Floor
1.8,sector 109,3,3,2,Moderately Old,flat,1910.0,1,0,0,Medium,Low Floor
1.5,sector 37d,3,3,3,Relatively New,flat,1692.0,0,0,0,Low,High Floor
6.0,sector 109,4,4,3+,Relatively New,house,2430.0,1,1,0,High,Low Floor
3.5,sector 12,8,8,3+,Relatively New,house,4800.0,1,0,1,Medium,Mid Floor
7.0,sector 43,5,5,3+,Relatively New,house,2700.0,1,0,2,Low,Mid Floor
2.1,sector 56,3,4,3+,Old Property,flat,2200.0,0,0,2,High,Mid Floor
1.85,sector 79,3,4,3,New Property,flat,1643.0,1,0,0,Low,High Floor
1.5,sector 9a,4,3,3+,Relatively New,flat,1833.0,0,0,2,Low,Mid Floor
1.75,sector 65,3,3,3,Relatively New,flat,1081.0,1,0,2,Medium,Mid Floor
4.25,sector 110,5,5,3+,Relatively New,flat,3511.0,1,0,0,Medium,Mid Floor
0.7,sector 63a,1,1,0,Under Construction,flat,693.0,0,0,0,Low,Mid Floor
0.5,sector 37d,3,3,2,Under Construction,flat,778.0,0,0,0,Low,Low Floor
1.75,sector 33,3,3,0,Under Construction,flat,1996.0,0,0,0,Medium,Low Floor
9.0,sector 25,5,5,3,Old Property,house,2700.0,1,1,0,Medium,Mid Floor
11.5,sector 50,5,6,0,Moderately Old,house,3240.0,0,0,0,Low,Low Floor
1.23,sector 86,2,2,3,Relatively New,flat,1339.0,0,0,0,Low,High Floor
1.62,sector 70,3,3,3,Relatively New,flat,1527.0,1,0,0,Medium,Mid Floor
1.3,sector 65,2,2,2,Relatively New,flat,812.0,0,0,0,Medium,Mid Floor
6.44,sector 109,4,5,3+,New Property,house,2430.0,1,1,0,Medium,Mid Floor
1.79,sector 90,4,3,3+,Moderately Old,flat,2461.0,0,0,0,Medium,Mid Floor
0.9,sector 3,3,4,3,Moderately Old,house,3500.0,0,0,2,Low,Mid Floor
1.9,sector 113,3,2,2,Relatively New,flat,1285.0,0,0,2,High,Mid Floor
0.38,sector 93,2,2,2,Relatively New,flat,661.0,0,0,0,Low,Mid Floor
2.75,sector 49,3,3,1,Old Property,house,1386.0,0,0,2,Medium,Low Floor
1.08,sector 99a,3,5,3,Relatively New,flat,1750.0,1,0,0,Low,Low Floor
1.2,sector 33,2,2,2,New Property,flat,1492.0,0,0,0,Medium,Low Floor
0.55,sector 4,3,3,2,Relatively New,house,1350.0,0,0,0,Low,Low Floor
0.9,sector 37c,3,3,3,Moderately Old,flat,1537.0,0,0,2,Medium,Mid Floor
2.1,sector 102,3,4,3+,Relatively New,flat,1945.0,1,0,0,Medium,Mid Floor
1.45,sector 81,3,3,3,Relatively New,flat,1650.0,0,0,2,Medium,Mid Floor
1.25,sector 90,3,3,3,Relatively New,flat,1640.0,0,0,0,High,Mid Floor
1.8,sector 83,3,3,3+,Relatively New,flat,1719.0,0,0,0,Medium,Mid Floor
1.9,sector 43,3,3,3+,Old Property,house,60.0,0,0,1,Low,Mid Floor
1.6,sector 70,3,5,3,Relatively New,flat,1527.0,1,0,0,Medium,Mid Floor
2.1,sector 61,3,2,3,Under Construction,flat,1534.0,0,0,0,Medium,Mid Floor
4.02,sector 59,3,3,1,Under Construction,flat,2550.0,0,0,0,Low,Mid Floor
4.25,sector 31,5,5,3+,Moderately Old,house,1620.0,0,1,2,Medium,Mid Floor
1.75,sector 77,3,3,3+,Relatively New,flat,1900.0,1,0,0,Medium,High Floor
2.2,sector 61,3,3,2,Under Construction,flat,1778.0,0,0,0,Low,Low Floor
1.43,sector 69,3,3,2,Relatively New,flat,1428.0,0,0,0,Medium,Low Floor
6.0,sector 53,3,4,3+,Moderately Old,flat,2217.0,1,0,2,Low,Mid Floor
0.65,sector 90,2,2,2,Old Property,flat,1176.0,0,0,0,Medium,High Floor
1.64,sector 55,3,3,2,New Property,house,1620.0,1,0,2,Medium,Mid Floor
1.99,sector 22,2,2,2,New Property,flat,1285.0,1,0,0,Low,Mid Floor
5.7,sector 54,4,4,0,Moderately Old,house,2430.0,0,0,0,Low,Low Floor
6.1,sector 65,3,3,3,Moderately Old,flat,3027.0,1,0,2,High,High Floor
3.1,sector 55,5,4,3+,Moderately Old,house,1548.0,1,1,2,Medium,Low Floor
0.65,sector 56,1,1,1,Moderately Old,flat,839.0,0,0,0,Medium,Low Floor
0.85,sector 70a,2,2,2,Relatively New,flat,842.0,0,0,2,Low,Mid Floor
1.1,sector 102,2,2,1,Under Construction,flat,817.0,0,0,0,Medium,Mid Floor
1.05,sector 77,3,3,3,Relatively New,flat,1600.0,0,0,0,Low,Mid Floor
7.35,sector 45,6,4,3+,Old Property,house,2475.0,1,1,2,Medium,Mid Floor
2.0,sector 70,4,5,3+,Moderately Old,flat,2169.0,1,0,2,High,Mid Floor
1.1,sector 37d,3,3,3,Under Construction,flat,1389.0,0,0,0,Low,Low Floor
8.0,sector 7,4,5,3+,Old Property,house,3600.0,1,0,0,Low,Low Floor
5.5,sector 48,4,4,2,Relatively New,house,2340.0,1,0,2,Low,Low Floor
1.8,sector 67a,3,3,3,New Property,flat,1551.0,1,1,2,High,Mid Floor
1.75,sector 113,2,2,2,Relatively New,flat,1430.0,0,0,0,Medium,Mid Floor
0.99,sector 103,3,4,3+,Relatively New,flat,1731.0,1,0,0,High,Low Floor
0.71,sector 92,3,3,2,Relatively New,flat,1596.0,0,0,0,Low,Mid Floor
0.75,sector 37c,2,2,3+,Relatively New,flat,1430.0,0,0,0,Medium,High Floor
0.95,sector 37c,2,2,0,Under Construction,flat,1578.0,1,0,0,Medium,High Floor
4.2,sector 81,4,4,3+,Relatively New,flat,3512.0,1,0,2,Medium,High Floor
0.37,sector 107,2,2,1,Relatively New,flat,496.0,0,0,0,Medium,Mid Floor
1.98,sector 37d,3,3,3+,New Property,flat,1983.0,0,0,2,Low,High Floor
0.9,sohna road,2,2,2,Relatively New,flat,1275.0,0,0,0,Low,Mid Floor
1.28,sector 102,2,2,3,Relatively New,flat,1100.0,0,0,0,Low,Mid Floor
10.5,sector 43,4,4,2,Old Property,house,3762.0,1,0,0,Medium,Low Floor
0.55,sector 105,2,4,0,Moderately Old,house,56.0,0,0,0,Low,Low Floor
3.5,sector 81,4,5,3+,Relatively New,flat,2577.0,1,0,1,High,Mid Floor
1.8,sector 68,3,3,3+,Relatively New,flat,1845.0,0,0,2,Medium,High Floor
1.72,sector 83,3,3,3,Relatively New,flat,1600.0,1,0,2,High,Mid Floor
4.25,sector 24,3,4,3+,Old Property,flat,3201.0,1,0,2,Medium,Mid Floor
0.9,sector 79,2,2,3,Relatively New,flat,1450.0,0,0,0,Medium,Mid Floor
1.0,sector 71,3,3,3+,Relatively New,flat,1344.0,0,0,2,Low,Mid Floor
1.3,sector 33,3,2,3+,New Property,flat,1409.0,0,0,0,Low,High Floor
0.9,sector 13,2,4,3,Moderately Old,house,785.0,1,0,0,Low,Mid Floor
2.75,sector 113,4,4,3+,Under Construction,flat,2886.0,1,0,1,Medium,High Floor
2.87,sector 67,3,3,3+,Relatively New,flat,2095.0,1,0,2,High,High Floor
3.5,sector 28,2,6,3,Relatively New,house,1350.0,0,0,0,Low,Mid Floor
1.75,sector 76,4,4,0,New Property,house,3111.0,0,0,0,Low,High Floor
27.5,sector 43,6,7,3+,Relatively New,house,11286.0,1,0,2,Low,Mid Floor
0.95,sector 11,5,3,0,Moderately Old,house,1300.0,0,0,0,Low,Low Floor
2.05,sector 90,4,4,3+,Relatively New,flat,2005.0,0,0,2,Low,Mid Floor
1.47,sector 61,2,2,2,Under Construction,flat,1278.0,0,0,0,Low,Mid Floor
1.78,sector 102,3,4,3+,Moderately Old,flat,1748.0,1,0,0,Medium,Mid Floor
1.25,sector 85,2,2,2,Relatively New,flat,1934.0,0,0,2,Low,High Floor
2.1,sector 51,4,4,3,Relatively New,flat,2300.0,0,0,0,Medium,Low Floor
1.35,sector 102,3,4,3+,Relatively New,flat,1400.0,1,0,2,High,Mid Floor
11.0,sector 24,8,11,3+,Old Property,house,5000.0,1,0,2,Low,Mid Floor
2.05,sector 102,3,4,3+,Relatively New,flat,2250.0,1,0,0,Medium,High Floor
0.9,sector 85,3,3,2,Relatively New,flat,1402.0,0,0,0,Medium,High Floor
1.4,sector 52,3,3,3+,Relatively New,flat,2556.0,0,0,2,Medium,Mid Floor
1.9,sector 33,3,3,3+,New Property,flat,2143.0,1,0,0,Medium,High Floor
2.65,sector 50,3,4,3+,Moderately Old,flat,2470.0,1,0,2,High,Mid Floor
0.27,sohna road,2,2,2,New Property,flat,640.0,0,0,0,Low,Low Floor
0.62,sector 67a,2,2,2,Relatively New,flat,581.0,0,0,0,Medium,Low Floor
0.5,sector 103,2,2,0,Relatively New,flat,750.0,0,0,0,Low,Mid Floor
1.05,sector 92,3,3,3+,Relatively New,flat,1597.0,0,0,2,Medium,Mid Floor
0.5,sector 92,3,3,1,Relatively New,flat,579.0,0,0,0,Low,Low Floor
2.2,sector 102,3,4,3+,Relatively New,flat,1186.0,1,0,2,Low,High Floor
0.58,sector 56,1,1,1,Old Property,flat,672.0,0,0,0,Medium,Low Floor
0.56,sector 95,2,2,3,New Property,flat,896.0,0,0,0,Low,High Floor
1.35,sector 28,2,2,2,Old Property,flat,1120.0,0,1,0,Medium,High Floor
0.68,sector 3,5,3,0,Moderately Old,house,1755.0,0,0,0,Low,Low Floor
11.5,sector 43,7,8,3+,Old Property,house,9000.0,1,1,2,Low,Mid Floor
1.3,sector 107,3,3,3,Relatively New,flat,1547.0,0,0,0,Medium,Mid Floor
1.05,sector 106,3,4,3+,Relatively New,flat,1345.0,1,0,0,High,Mid Floor
9.25,sector 57,5,5,3+,Relatively New,house,5580.0,1,1,2,High,Mid Floor
0.3,sohna road,2,2,0,Relatively New,flat,567.0,0,0,0,Low,Mid Floor
2.25,sector 51,6,3,3+,Relatively New,house,900.0,0,0,0,Medium,Mid Floor
1.3,sector 89,3,3,2,New Property,flat,1581.0,0,0,0,Low,Low Floor
1.5,sector 79,3,4,3+,Relatively New,flat,1416.0,1,0,2,Medium,High Floor
0.36,sector 95,2,2,2,New Property,flat,717.0,0,0,0,Medium,Mid Floor
